STATION,NAME,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21,WT22
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/9/2015,8.05,0.4,0,69,79,62,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/10/2015,8.05,0,0,62,66,51,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/11/2015,3.58,0,0,58,71,47,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/12/2015,5.82,0,0,61,75,50,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/13/2015,6.71,0,0,66,78,59,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/14/2015,6.93,0,0,63,71,55,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/15/2015,8.5,0,0,60,68,53,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/16/2015,9.17,0,0,59,67,51,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/17/2015,9.84,0,0,54,60,44,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/18/2015,10.51,0,0,47,54,38,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/19/2015,6.71,0,0,46,56,37,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/20/2015,6.49,0,0,53,68,44,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/21/2015,4.7,0,0,58,73,48,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/22/2015,5.82,0,0,61,76,50,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/23/2015,7.83,0,0,64,70,52,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/24/2015,6.71,0,0,54,62,47,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/25/2015,9.62,0.03,0,61,71,54,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/26/2015,6.93,0,0,55,61,46,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/27/2015,7.83,0,0,51,59,44,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/28/2015,13.2,0.65,0,62,70,55,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/29/2015,6.49,0.03,0,67,73,56,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/30/2015,11.63,0,0,56,61,46,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/31/2015,6.49,0,0,51,61,42,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/1/2015,8.5,0.04,0,57,64,53,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/2/2015,1.57,0,0,60,66,51,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/3/2015,1.12,0,0,57,72,46,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/4/2015,2.24,0.02,0,60,75,48,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/5/2015,3.8,0.15,0,62,72,58,1,1,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/6/2015,9.84,0,0,68,80,60,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/7/2015,7.16,0.11,0,64,71,54,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/8/2015,7.38,0,0,54,58,44,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/9/2015,6.49,0.53,0,48,53,41,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/10/2015,11.41,0.24,0,55,61,51,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/11/2015,10.51,0,0,57,64,51,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/12/2015,6.71,0.01,0,55,66,49,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/13/2015,11.41,0,0,59,62,49,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/14/2015,11.41,0,0,51,55,41,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/15/2015,7.61,0,0,48,64,36,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/16/2015,3.58,0,0,55,70,42,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/17/2015,7.38,0,0,53,61,46,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/18/2015,8.95,0,0,55,65,46,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/19/2015,7.38,0.63,0,63,65,59,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/20/2015,11.63,0,0,56,60,42,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/21/2015,5.82,0,0,47,55,38,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/22/2015,14.32,0,0,47,49,37,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/23/2015,10.96,0,0,38,42,32,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/24/2015,6.49,0,0,42,56,33,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/25/2015,5.37,0,0,46,58,37,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/26/2015,2.46,0,0,49,64,40,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/27/2015,5.37,0,0,51,65,42,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/28/2015,4.7,0,0,55,64,49,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/29/2015,8.95,0.17,0,52,59,45,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/30/2015,10.29,0.2,0,42,45,39,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/1/2015,4.7,0.85,0,46,48,44,1,1,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/2/2015,5.82,0.22,0,51,59,48,1,1,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/3/2015,13.65,0,0,50,53,42,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/4/2015,5.14,0,0,44,53,36,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/5/2015,2.46,0,0,44,54,33,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/6/2015,2.91,0,0,42,52,33,1,1,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/7/2015,5.37,0,0,46,60,36,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/8/2015,3.8,0,0,47,56,38,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/9/2015,4.92,0,0,44,49,39,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/10/2015,2.68,0,0,49,63,41,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/11/2015,3.8,0,0,52,66,42,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/12/2015,3.36,0,0,54,68,45,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/13/2015,5.14,0,0,56,71,48,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/14/2015,11.41,0.13,0,60,69,53,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/15/2015,12.3,0,0,62,67,47,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/16/2015,5.37,0,0,50,57,41,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/17/2015,3.58,0.42,0,50,54,47,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/18/2015,13.65,0,0,47,52,35,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/19/2015,9.84,0,0,37,45,30,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/20/2015,6.26,0,0,39,46,32,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/21/2015,11.86,0,0,46,58,38,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/22/2015,7.83,0.14,0,55,62,51,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/23/2015,5.82,1.67,0,59,66,54,1,1,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/24/2015,10.07,0.2,0,66,71,60,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/25/2015,4.7,0.3,0,64,69,57,1,1,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/26/2015,8.5,0.01,0,58,60,51,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/27/2015,11.41,0.02,0,57,70,51,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/28/2015,14.09,0.23,0,51,60,41,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/29/2015,6.71,0.5,0,47,53,44,1,1,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/30/2015,4.7,0.15,0,51,55,49,1,1,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/31/2015,8.5,0,0,52,57,44,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/1/2016,8.28,0,0,44,47,36,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/2/2016,6.26,0,0,40,48,32,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/3/2016,7.83,0,0,41,54,32,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/4/2016,16.78,0,0,36,38,21,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/5/2016,10.29,0,0,24,34,16,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/6/2016,3.8,0,0,29,40,20,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/7/2016,2.68,0,0,38,43,34,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/8/2016,4.47,0,0,41,45,40,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/9/2016,4.7,0.23,0,44,50,41,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/10/2016,17,0.56,0,54,62,37,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/11/2016,9.84,0,0,36,41,28,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/12/2016,13.42,0,0,36,47,28,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/13/2016,10.07,0,0,28,32,21,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/14/2016,7.61,0,0,35,53,28,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/15/2016,5.82,0.32,0,43,50,34,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/16/2016,9.17,0.01,0,45,53,38,1,1,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/17/2016,6.49,0.05,0.3,37,38,32,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/18/2016,17.67,0,0,26,34,16,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/19/2016,14.99,0,0,20,28,15,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/20/2016,8.05,0.03,0.7,24,31,19,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/21/2016,12.08,0,0,28,34,24,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/22/2016,11.63,0.51,6.5,26,29,22,1,1,,,,,,,1,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/23/2016,22.82,0.97,11.3,25,29,24,1,1,,,,,,,1,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/24/2016,9.17,0,0,28,35,19,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/25/2016,2.24,0,0,27,42,16,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/26/2016,7.83,0,0,39,52,30,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/27/2016,9.62,0,0,42,48,31,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/28/2016,4.03,0,0,33,40,25,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/29/2016,12.08,0,0,36,43,28,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/30/2016,7.61,0,0,33,42,24,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/31/2016,9.4,0,0,43,57,36,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/1/2016,8.95,0.12,0,50,61,43,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/2/2016,6.26,0,0,44,53,36,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/3/2016,6.93,0.5,0,45,57,41,1,1,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/4/2016,13.2,0.02,0,52,58,42,1,1,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/5/2016,14.99,0.04,0,41,44,33,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/6/2016,6.04,0,0,36,44,28,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/7/2016,7.38,0,0,38,46,30,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/8/2016,8.5,0.01,0,41,46,34,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/9/2016,7.61,0.22,0,38,40,32,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/10/2016,12.97,0,0,34,39,26,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/11/2016,14.09,0,0,26,30,21,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/12/2016,6.49,0,0,24,31,19,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/13/2016,18.34,0,0.1,24,28,15,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/14/2016,8.5,0.01,0.2,18,26,13,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/15/2016,5.82,0.47,2.8,24,31,20,1,,,,,1,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/16/2016,10.07,0.69,0,40,53,30,1,1,,,,1,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/17/2016,7.83,0,0,41,49,31,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/18/2016,11.41,0,0,37,40,30,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/19/2016,8.28,0,0,33,42,26,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/20/2016,11.18,0,0,47,65,40,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/21/2016,6.93,0.09,0,51,57,45,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/22/2016,6.93,0,0,48,53,41,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/23/2016,10.51,0.52,0,43,45,40,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/24/2016,10.51,1.1,0,48,65,42,1,,1,,1,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/25/2016,17.22,0,0,52,60,40,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/26/2016,16.11,0,0,39,40,31,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/27/2016,7.16,0,0,36,47,27,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/28/2016,11.18,0,0,45,65,33,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/29/2016,11.41,0,0,57,65,44,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/1/2016,8.95,0,0,52,65,40,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/2/2016,18.79,0.1,0,48,60,31,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/3/2016,6.93,0.02,0,35,41,29,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/4/2016,12.3,0.05,0.3,36,42,32,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/5/2016,7.38,0,0,39,45,35,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/6/2016,4.25,0,0,42,52,37,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/7/2016,10.74,0,0,47,66,36,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/8/2016,4.92,0,0,59,79,46,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/9/2016,6.93,0,0,61,79,47,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/10/2016,11.41,0,0,66,79,57,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/11/2016,9.17,0,0,68,73,57,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/12/2016,4.7,0,0,56,60,50,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/13/2016,8.05,0.26,0,55,60,49,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/14/2016,10.74,0.19,0,51,53,47,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/15/2016,5.37,0.03,0,52,65,47,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/16/2016,4.47,0.01,0,60,74,49,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/17/2016,8.72,0,0,59,69,49,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/18/2016,10.51,0,0,58,67,48,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/19/2016,11.18,0.13,0,48,57,38,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/20/2016,9.62,0,0,40,44,37,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/21/2016,11.18,0,0,43,53,37,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/22/2016,10.29,0,0,47,62,35,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/23/2016,11.86,0,0,61,75,53,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/24/2016,11.63,0,0,63,77,50,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/25/2016,15.21,0.03,0,66,72,49,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/26/2016,7.38,0,0,51,62,41,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/27/2016,7.16,0.02,0,53,57,48,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/28/2016,12.97,0.32,0,55,70,49,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/29/2016,15.21,0,0,54,60,46,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/30/2016,9.62,0,0,52,63,41,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/31/2016,17.45,0,0,62,74,54,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/1/2016,14.09,0.05,0,71,83,64,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/2/2016,12.3,0.1,0,61,66,45,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/3/2016,15.21,0,0,46,54,37,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/4/2016,15.66,0.07,0,57,74,39,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/5/2016,14.76,0,0,41,46,30,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/6/2016,12.97,0,0,44,57,32,,,,,,,,,,,,,,,,,,
