"","Date","Avg.Wind.Speed","Percip","Snow","Temp.Avg","Temp.Max","Temp.Min","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22","Snow.bin"
"2290",2016-04-08,11.18,0,0,49,54,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2291",2016-04-09,14.99,0.17,0,44,50,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2292",2016-04-10,9.62,0,0,40,52,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2293",2016-04-11,16.55,0.01,0,55,73,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2294",2016-04-12,15.88,0.05,0,63,68,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2295",2016-04-13,6.26,0,0,51,59,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2296",2016-04-14,4.92,0,0,52,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2297",2016-04-15,4.47,0,0,54,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2298",2016-04-16,6.26,0,0,57,72,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2299",2016-04-17,3.58,0,0,59,74,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2300",2016-04-18,4.7,0,0,67,85,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2301",2016-04-19,10.51,0,0,70,84,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2302",2016-04-20,8.05,0,0,62,71,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2303",2016-04-21,10.51,0,0,61,76,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2304",2016-04-22,10.74,0,0,69,76,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2305",2016-04-23,12.53,0.26,0,65,71,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2306",2016-04-24,8.28,0,0,58,67,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2307",2016-04-25,7.83,0,0,62,78,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2308",2016-04-26,11.41,0,0,74,86,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2309",2016-04-27,7.83,0.03,0,62,71,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2310",2016-04-28,8.28,0.58,0,54,56,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2311",2016-04-29,7.38,0.01,0,50,56,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2312",2016-04-30,6.04,0.02,0,54,58,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2313",2016-05-01,6.93,0.48,0,55,59,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2314",2016-05-02,5.59,1.24,0,61,77,55,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2315",2016-05-03,7.38,0.17,0,66,73,58,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2316",2016-05-04,9.17,0.03,0,58,60,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2317",2016-05-05,10.96,0.02,0,53,58,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2318",2016-05-06,8.72,0.79,0,54,55,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2319",2016-05-07,6.71,0.14,0,56,67,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2320",2016-05-08,10.07,0.04,0,62,72,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2321",2016-05-09,5.59,0.06,0,58,64,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2322",2016-05-10,6.93,0.01,0,60,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2323",2016-05-11,4.92,0.41,0,57,61,54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2324",2016-05-12,4.7,0,0,61,66,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2325",2016-05-13,7.83,0.08,0,66,78,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2326",2016-05-14,10.07,0.13,0,64,76,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2327",2016-05-15,12.97,0,0,55,62,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2328",2016-05-16,8.5,0,0,55,67,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2329",2016-05-17,4.25,0.41,0,57,59,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2330",2016-05-18,6.49,0,0,58,66,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2331",2016-05-19,5.59,0.01,0,62,70,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2332",2016-05-20,5.37,0,0,65,76,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2333",2016-05-21,10.51,0.65,0,60,63,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2334",2016-05-22,9.62,0.37,0,56,58,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2335",2016-05-23,6.93,0.18,0,62,75,57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2336",2016-05-24,8.95,0,0,69,83,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2337",2016-05-25,4.92,0,0,73,86,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2338",2016-05-26,7.83,0,0,74,88,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2339",2016-05-27,8.5,0,0,78,88,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2340",2016-05-28,9.62,0,0,78,87,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2341",2016-05-29,6.04,0.43,0,75,83,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2342",2016-05-30,5.82,0,0,73,80,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2343",2016-05-31,3.8,0,0,76,87,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2344",2016-06-01,5.82,0,0,78,87,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2345",2016-06-02,4.92,0,0,74,82,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2346",2016-06-03,6.04,0.32,0,75,81,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2347",2016-06-04,7.61,0,0,75,82,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2348",2016-06-05,10.51,0.16,0,76,85,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2349",2016-06-06,8.5,0,0,76,87,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2350",2016-06-07,9.62,0,0,78,87,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2351",2016-06-08,14.09,0,0,70,74,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2352",2016-06-09,9.62,0,0,69,82,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2353",2016-06-10,9.84,0,0,73,82,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2354",2016-06-11,9.84,0,0,78,96,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2355",2016-06-12,14.32,0,0,85,93,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2356",2016-06-13,10.96,0,0,73,81,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2357",2016-06-14,8.72,0,0,75,81,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2358",2016-06-15,6.71,0,0,73,83,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2359",2016-06-16,8.5,0.46,0,77,89,68,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2360",2016-06-17,10.29,0,0,73,82,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2361",2016-06-18,6.71,0,0,75,85,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2362",2016-06-19,7.16,0,0,77,90,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2363",2016-06-20,7.61,0,0,79,91,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2364",2016-06-21,7.83,0.99,0,80,91,72,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2365",2016-06-22,8.05,0,0,77,86,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2366",2016-06-23,6.71,0.53,0,76,82,70,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2367",2016-06-24,7.83,0,0,78,86,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2368",2016-06-25,7.83,0,0,77,85,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2369",2016-06-26,5.14,0,0,77,86,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2370",2016-06-27,10.07,0.35,0,76,87,68,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2371",2016-06-28,6.71,0.87,0,79,87,69,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2372",2016-06-29,10.51,0,0,75,82,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2373",2016-06-30,6.26,0,0,75,84,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2374",2016-07-01,7.16,0.24,0,78,88,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2375",2016-07-02,9.62,0,0,76,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2376",2016-07-03,4.7,0.07,0,71,74,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2377",2016-07-04,9.17,0.31,0,70,74,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2378",2016-07-05,8.05,0.27,0,80,91,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2379",2016-07-06,4.92,0,0,84,94,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2380",2016-07-07,8.28,0,0,85,93,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2381",2016-07-08,7.16,0.03,0,84,91,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2382",2016-07-09,8.5,0.18,0,83,93,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2383",2016-07-10,8.95,0,0,80,86,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2384",2016-07-11,5.82,0,0,80,88,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2385",2016-07-12,8.05,0,0,79,87,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2386",2016-07-13,6.71,0,0,81,90,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2387",2016-07-14,10.07,0,0,85,98,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2388",2016-07-15,7.83,0,0,85,94,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2389",2016-07-16,6.71,0.43,0,83,93,72,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2390",2016-07-17,6.93,0,0,79,93,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2391",2016-07-18,8.5,0.44,0,83,95,73,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2392",2016-07-19,7.38,0.46,0,81,92,70,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2393",2016-07-20,5.82,0,0,79,89,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2394",2016-07-21,6.93,0,0,80,90,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2395",2016-07-22,8.05,0,0,83,95,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2396",2016-07-23,8.5,0,0,88,98,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2397",2016-07-24,6.93,0,0,89,97,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2398",2016-07-25,8.5,0,0,89,100,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2399",2016-07-26,6.49,0,0,88,98,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2400",2016-07-27,6.49,0,0,88,97,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2401",2016-07-28,6.93,0.27,0,86,95,77,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2402",2016-07-29,7.61,0.1,0,81,92,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2403",2016-07-30,8.28,0.33,0,83,90,74,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2404",2016-07-31,5.14,0,0,80,92,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2405",2016-08-01,6.49,0,0,83,93,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2406",2016-08-02,7.61,0,0,82,91,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2407",2016-08-03,6.93,0,0,78,83,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2408",2016-08-04,6.71,0,0,78,86,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2409",2016-08-05,8.28,0,0,78,85,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2410",2016-08-06,8.05,0.06,0,81,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2411",2016-08-07,7.16,0,0,82,92,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2412",2016-08-08,6.49,0,0,80,92,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2413",2016-08-09,4.25,0,0,75,81,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2414",2016-08-10,10.96,0,0,83,95,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2415",2016-08-11,10.74,0,0,87,97,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2416",2016-08-12,11.18,0,0,88,99,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2417",2016-08-13,11.41,0,0,89,101,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2418",2016-08-14,8.72,0,0,91,100,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2419",2016-08-15,6.93,1.16,0,86,100,73,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2420",2016-08-16,9.62,0,0,82,97,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2421",2016-08-17,7.61,0.88,0,87,95,72,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2422",2016-08-18,7.61,0,0,81,92,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2423",2016-08-19,5.14,0,0,83,92,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2424",2016-08-20,6.26,0,0,83,91,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2425",2016-08-21,9.84,0.69,0,80,91,74,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2426",2016-08-22,9.17,0,0,78,85,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2427",2016-08-23,5.82,0,0,76,84,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2428",2016-08-24,8.72,0,0,76,86,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2429",2016-08-25,9.84,0,0,79,89,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2430",2016-08-26,7.38,0,0,85,95,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2431",2016-08-27,7.16,0,0,86,92,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2432",2016-08-28,5.14,0,0,81,90,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2433",2016-08-29,5.59,0,0,82,94,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2434",2016-08-30,6.26,0,0,83,91,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2435",2016-08-31,7.16,0,0,81,91,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2436",2016-09-01,8.05,0.03,0,79,83,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2437",2016-09-02,10.51,0,0,75,81,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2438",2016-09-03,14.99,0,0,75,82,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2439",2016-09-04,8.05,0,0,75,83,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2440",2016-09-05,5.59,0,0,76,88,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2441",2016-09-06,11.63,0,0,81,94,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2442",2016-09-07,6.04,0.02,0,83,94,73,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2443",2016-09-08,8.28,0,0,83,98,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2444",2016-09-09,7.16,0,0,86,96,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2445",2016-09-10,10.51,0,0,85,95,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2446",2016-09-11,10.96,0,0,82,86,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2447",2016-09-12,7.83,0,0,75,86,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2448",2016-09-13,10.29,0,0,78,89,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2449",2016-09-14,6.71,0,0,81,95,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2450",2016-09-15,9.4,0,0,75,77,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2451",2016-09-16,6.71,0,0,71,79,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2452",2016-09-17,8.28,0,0,74,83,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2453",2016-09-18,9.17,0,0,78,89,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2454",2016-09-19,6.71,0.46,0,77,78,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2455",2016-09-20,8.5,0,0,74,80,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2456",2016-09-21,7.83,0,0,77,82,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2457",2016-09-22,6.93,0,0,77,87,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2458",2016-09-23,4.92,0,0,76,90,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2459",2016-09-24,8.5,0,0,74,77,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2460",2016-09-25,6.26,0,0,67,75,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2461",2016-09-26,9.84,0.12,0,67,71,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2462",2016-09-27,5.37,0.43,0,69,77,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2463",2016-09-28,9.84,0.31,0,67,71,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2464",2016-09-29,15.66,1.02,0,69,70,65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2465",2016-09-30,14.76,0.11,0,64,66,62,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2466",2016-10-01,8.5,0.23,0,65,67,63,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2467",2016-10-02,3.58,0.02,0,68,76,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2468",2016-10-03,6.71,0,0,70,78,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2469",2016-10-04,9.62,0,0,66,76,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2470",2016-10-05,8.28,0,0,64,72,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2471",2016-10-06,6.71,0,0,65,70,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2472",2016-10-07,7.38,0,0,66,74,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2473",2016-10-08,9.4,0.25,0,67,67,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2474",2016-10-09,19.91,0.09,0,63,69,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2475",2016-10-10,10.74,0,0,58,66,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2476",2016-10-11,3.8,0,0,56,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2477",2016-10-12,3.8,0,0,59,70,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2478",2016-10-13,8.5,0,0,62,73,54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2479",2016-10-14,4.92,0,0,58,67,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2480",2016-10-15,4.92,0,0,59,69,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2481",2016-10-16,6.93,0,0,61,73,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2482",2016-10-17,6.71,0,0,68,82,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2483",2016-10-18,8.5,0,0,70,82,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2484",2016-10-19,4.92,0,0,74,87,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2485",2016-10-20,8.28,0.02,0,75,85,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2486",2016-10-21,12.97,0.26,0,70,79,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2487",2016-10-22,19.01,0,0,57,61,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2488",2016-10-23,10.29,0,0,56,69,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2489",2016-10-24,11.41,0,0,61,71,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2490",2016-10-25,11.18,0,0,56,64,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2491",2016-10-26,4.7,0,0,51,58,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2492",2016-10-27,7.38,0.03,0,55,63,50,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"2493",2016-10-28,12.53,0,0,58,63,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2494",2016-10-29,8.5,0,0,57,75,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2495",2016-10-30,9.17,0,0,66,80,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2496",2016-10-31,8.5,0,0,59,62,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"2497",2016-11-01,5.82,0,0,54,61,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
